source,destination,median_delay_ratio,pct_delayed,volume,median_actual_time,median_osrm_time,is_chronic,delay_volume_score
IND847404AAB,IND842001AAA,4.0,0.9347826086956522,46,48.0,21.0,1,184.0
IND713130AAA,IND741123AAB,2.1818181818181817,0.9880952380952381,84,24.0,10.0,1,183.27272727272725
IND462022AAA,IND842003AAB,1.8848684210526314,0.9583333333333334,96,42.5,22.0,1,180.9473684210526
IND131021AAA,IND131028AAA,1.625,0.7207207207207207,111,9.0,7.0,1,180.375
IND342902A1B,IND302014AAA,2.0,0.9666666666666667,90,41.5,20.5,1,180.0
IND395001AAA,IND395023AAD,10.0,0.8333333333333334,18,120.0,14.0,1,180.0
IND425405AAA,IND424006AAA,10.0,1.0,18,169.0,46.0,1,180.0
IND160002AAC,IND144001AAB,2.0,0.9888888888888889,90,33.5,16.0,1,180.0
IND600016AAB,IND600044AAC,2.0,0.9444444444444444,90,17.0,8.0,1,180.0
IND712310AAE,IND711303AAA,2.0,0.9222222222222223,90,16.0,9.5,1,180.0
IND410206AAB,IND000000AFT,2.480769230769231,0.9583333333333334,72,26.5,8.0,1,178.6153846153846
IND608301AAA,IND639104AAB,1.8441295546558705,0.9270833333333334,96,32.0,19.0,1,177.03643724696357
IND401104AAA,IND400072AAB,3.0,1.0,59,22.0,9.0,1,177.0
IND382430AAB,IND370201AAA,1.2727272727272727,0.60431654676259,139,38.0,25.0,1,176.9090909090909
IND382430AAB,IND389001AAA,1.6842105263157894,0.9809523809523809,105,32.0,19.0,1,176.8421052631579
IND742148AAA,IND742225AAA,3.6666666666666665,1.0,48,18.0,6.0,1,176.0
IND444602AAA,IND444005AAB,2.0930735930735933,1.0,84,39.5,18.0,1,175.81818181818184
IND362265AAA,IND362720AAA,2.25,0.9871794871794872,78,16.0,8.0,1,175.5
IND562132AAA,IND560002AAA,2.3333333333333335,0.84,75,21.0,11.0,1,175.0
IND302014AAA,IND301001AAB,1.387844611528822,0.7698412698412699,126,32.0,23.0,1,174.8684210526316
IND600008AAC,IND600056AAB,2.4545454545454546,0.9295774647887324,71,19.0,8.0,1,174.27272727272728
IND507303AAA,IND507002AAA,2.41875,1.0,72,37.0,16.0,1,174.15
IND131028AAB,IND244235AAA,1.3764705882352941,0.5396825396825397,126,33.0,25.0,1,173.43529411764706
IND160002AAC,IND151001AAA,1.5333333333333334,0.9026548672566371,113,29.0,20.0,1,173.26666666666668
IND723202AAA,IND713205AAB,1.7647058823529411,0.9285714285714286,98,34.0,21.0,1,172.94117647058823
IND401104AAA,IND401208AAA,2.3333333333333335,0.9864864864864865,74,21.5,10.0,1,172.66666666666669
IND421302AAR,IND421004AAA,3.25,0.9245283018867925,53,24.0,8.0,1,172.25
IND000000ACB,IND125001AAA,1.64,0.9523809523809523,105,36.0,25.0,1,172.2
IND302014AAA,IND305001AAC,2.0488095238095236,0.9761904761904762,84,45.0,20.0,1,172.1
IND360530AAB,IND362001AAA,1.7321428571428572,0.8686868686868687,99,15.0,9.0,1,171.48214285714286
IND713205AAB,IND712311AAA,2.0555555555555554,1.0,83,33.0,17.0,1,170.6111111111111
IND516101AAA,IND516115AAA,2.4285714285714284,0.9857142857142858,70,15.0,7.0,1,170.0
IND403702AAA,IND575004AAB,1.7676470588235293,0.96875,96,38.0,21.0,1,169.69411764705882
IND561202AAB,IND515134AAA,1.75,0.84375,96,15.0,9.0,1,168.0
IND562132AAA,IND573201AAB,1.5,0.7857142857142857,112,28.0,18.0,1,168.0
IND756100AAC,IND758034AAA,2.0694444444444446,0.8395061728395061,81,45.0,21.0,1,167.62500000000003
IND577201AAA,IND562132AAA,1.656862745098039,0.7623762376237624,101,34.0,20.0,1,167.34313725490196
IND160002AAC,IND131028AAB,1.7333333333333334,0.96875,96,28.0,16.0,1,166.4
IND501401AAC,IND500010AAA,7.875,0.6666666666666666,21,38.0,11.0,1,165.375
IND160002AAC,IND110037AAM,1.836021505376344,0.9,90,31.0,16.0,1,165.24193548387098
IND501359AAE,IND562132AAA,1.5,0.8727272727272727,110,29.0,19.0,1,165.0
IND834002AAB,IND832109AAB,2.3508771929824563,0.9857142857142858,70,39.5,16.5,1,164.56140350877195
IND560064AAD,IND560043AAC,2.0,0.8414634146341463,82,23.0,11.0,1,164.0
IND842001AAA,IND848114AAA,2.066666666666667,0.8227848101265823,79,30.0,15.0,1,163.26666666666668
IND712311AAA,IND742101AAC,2.5486111111111107,0.984375,64,50.0,19.5,1,163.1111111111111
IND502220AAC,IND501359AAE,1.4791666666666665,0.6272727272727273,110,32.0,23.0,1,162.70833333333331
IND600056AAB,IND600044AAE,1.5714285714285714,0.6893203883495146,103,23.0,15.0,1,161.85714285714286
IND742102AAB,IND713130AAA,1.8181818181818181,0.8651685393258427,89,19.0,10.0,1,161.8181818181818
IND794101AAA,IND781018AAB,2.246212121212121,1.0,72,43.5,17.0,1,161.72727272727272
IND411033AAA,IND411036AAA,1.7,0.8105263157894737,95,19.0,10.0,1,161.5
IND741126AAB,IND741156AAA,2.6904761904761907,0.9833333333333333,60,16.0,7.0,1,161.42857142857144
IND842001AAA,IND847212AAA,1.8210526315789473,1.0,88,34.5,18.5,1,160.25263157894736
IND721212AAA,IND712310AAE,2.0,0.975,80,15.0,8.0,1,160.0
IND581110AAE,IND581119AAB,1.6666666666666667,0.9375,96,12.0,8.0,1,160.0
IND844505AAB,IND842001AAA,10.0,1.0,16,169.0,51.5,1,160.0
IND600008AAA,IND600044AAC,2.2857142857142856,0.8571428571428571,70,16.0,7.5,1,160.0
IND000000AFT,IND410209AAA,2.0,0.8375,80,22.0,12.0,1,160.0
IND000000AEL,IND000000ACB,1.554945054945055,0.7058823529411765,102,13.0,10.0,1,158.60439560439562
IND382430AAB,IND380054AAA,2.0,1.0,79,19.0,9.0,1,158.0
IND160002AAC,IND160102AAC,1.625,0.6804123711340206,97,14.0,10.0,1,157.625
IND143001AAA,IND144001AAB,2.072916666666667,1.0,76,32.0,16.0,1,157.54166666666669
IND131028AAB,IND247667AAB,1.75,0.9888888888888889,90,42.0,25.0,1,157.5
IND560083AAB,IND562132AAA,1.430952380952381,0.7090909090909091,110,15.0,9.0,1,157.4047619047619
IND641062AAD,IND642126AAA,1.3333333333333333,0.7627118644067796,118,12.0,9.0,1,157.33333333333331
IND518002AAA,IND501359AAE,1.6339712918660287,0.9895833333333334,96,31.0,18.0,1,156.86124401913875
IND224141AAB,IND224122AAA,3.125,0.96,50,17.5,6.5,1,156.25
IND321022AAA,IND121004AAB,2.0,0.9230769230769231,78,16.0,7.0,1,156.0
IND741156AAA,IND742102AAB,2.4,0.9846153846153847,65,16.0,6.0,1,156.0
IND362001AAA,IND360575AAA,1.3798076923076923,0.7142857142857143,112,11.0,7.0,1,154.53846153846155
IND382430AAB,IND380015AAB,2.2222222222222223,0.9565217391304348,69,19.0,7.0,1,153.33333333333334
IND303303AAA,IND322230AAA,1.25,0.6065573770491803,122,11.0,8.0,1,152.5
IND600044AAE,IND600056AAB,1.75,0.8620689655172413,87,21.0,11.0,1,152.25
IND577002AAA,IND581115AAC,2.0,0.9342105263157895,76,15.0,7.0,1,152.0
IND224001AAA,IND224141AAB,3.1666666666666665,0.8958333333333334,48,21.0,6.0,1,152.0
IND600056AAB,IND600116AAB,2.0,0.9078947368421053,76,16.0,9.0,1,152.0
IND461111AAA,IND460001AAA,1.8888888888888888,1.0,80,28.0,17.0,1,151.11111111111111
IND641062AAD,IND643231AAA,1.7777777777777777,0.9647058823529412,85,14.0,9.0,1,151.11111111111111
IND560099AAB,IND560043AAC,1.358974358974359,0.6216216216216216,111,18.0,12.0,1,150.84615384615384
IND786181AAC,IND792120AAB,5.8,0.9615384615384616,26,65.5,6.0,1,150.79999999999998
IND829121AAA,IND834002AAB,2.635714285714286,0.8070175438596491,57,18.0,9.0,1,150.23571428571432
IND731237AAB,IND731224AAA,3.3333333333333335,1.0,45,16.0,7.0,1,150.0
IND515134AAA,IND515201AAA,1.6666666666666667,0.9777777777777777,90,15.5,9.0,1,150.0
IND721102AAA,IND712311AAA,7.478260869565218,0.95,20,169.0,72.0,1,149.56521739130434
IND211002AAB,IND211011AAA,5.75,0.7692307692307693,26,22.0,3.0,1,149.5
IND600056AAB,IND524003AAA,1.5294117647058822,0.979381443298969,97,29.0,18.0,1,148.35294117647058
IND211011AAA,IND212501AAA,3.9,1.0,38,25.5,8.5,1,148.2
IND413002AAA,IND413304AAA,2.0,0.9864864864864865,74,14.0,7.0,1,148.0
IND209304AAA,IND110037AAM,1.625,0.8681318681318682,91,36.0,20.0,1,147.875
IND402107AAA,IND402109AAA,2.111111111111111,0.9857142857142858,70,17.0,8.0,1,147.77777777777777
IND380006AAB,IND382430AAB,2.732142857142857,1.0,54,19.0,8.0,1,147.53571428571428
IND562132AAA,IND583101AAA,1.474937343358396,0.92,100,28.0,18.0,1,147.4937343358396
IND826004AAA,IND209304AAA,1.5313725490196077,0.78125,96,28.0,17.0,1,147.01176470588234
IND712124AAA,IND712103AAA,3.0,0.9591836734693877,49,23.0,9.0,1,147.0
IND635601AAB,IND635802AAB,3.0,0.8571428571428571,49,18.0,9.0,1,147.0
IND212601AAA,IND210001AAA,2.2941176470588234,0.9375,64,37.0,17.0,1,146.8235294117647
IND396321AAA,IND396580AAB,1.8333333333333333,0.9625,80,12.0,7.0,1,146.66666666666666
IND842001AAA,IND846004AAA,2.2198067632850242,0.9848484848484849,66,32.0,18.0,1,146.5072463768116
IND411033AAA,IND411021AAA,2.0,0.5205479452054794,73,14.0,11.0,1,146.0
IND421302AAR,IND421301AAA,4.291666666666666,1.0,34,24.5,7.0,1,145.91666666666666
IND421301AAA,IND421302AAR,5.027777777777778,0.9655172413793104,29,27.0,8.0,1,145.80555555555554
IND742225AAA,IND742223AAA,4.535714285714286,1.0,32,20.5,4.5,1,145.14285714285714
IND411033AAA,IND580028AAA,1.5263157894736843,0.7684210526315789,95,30.0,19.0,1,145.0
IND262802AAA,IND262723AAB,2.2972972972972974,1.0,63,66.0,19.0,1,144.72972972972974
IND518102AAA,IND518002AAA,1.875,0.8441558441558441,77,36.0,24.0,1,144.375
IND401209AAB,IND421302AAH,2.4444444444444446,0.9661016949152542,59,26.0,10.0,1,144.22222222222223
IND380021AAA,IND382430AAB,2.2857142857142856,1.0,63,18.0,9.0,1,144.0
IND533106AAA,IND530012AAA,1.6360294117647058,0.9545454545454546,88,28.0,17.0,1,143.97058823529412
IND209304AAA,IND221313AAA,1.7095652173913043,0.7976190476190477,84,31.5,18.0,1,143.60347826086957
IND614809AAA,IND610001AAA,1.75,0.7195121951219512,82,16.0,9.0,1,143.5
IND401209AAA,IND401104AAA,2.4722222222222223,0.9827586206896551,58,20.5,8.0,1,143.38888888888889
IND712311AAA,IND713205AAB,1.9090909090909092,0.9733333333333334,75,29.0,17.0,1,143.1818181818182
IND144001AAB,IND000000ACA,2.0714285714285716,1.0,69,39.0,17.0,1,142.92857142857144
IND642001AAA,IND641062AAD,1.4,0.7745098039215687,102,13.0,10.0,1,142.79999999999998
IND560300AAA,IND560078AAC,2.2272727272727275,0.71875,64,24.5,11.0,1,142.54545454545456
IND210427AAA,IND209304AAA,2.909090909090909,0.9795918367346939,49,47.0,16.0,1,142.54545454545456
IND700065AAB,IND712310AAA,4.741758241758242,1.0,30,56.0,11.0,1,142.25274725274724
IND221706AAA,IND273014AAB,2.533333333333333,1.0,56,62.5,19.0,1,141.86666666666667
IND691551AAA,IND691001AAB,1.9090909090909092,0.918918918918919,74,22.5,11.5,1,141.27272727272728
IND742223AAA,IND742226AAA,2.1666666666666665,0.7230769230769231,65,14.0,6.0,1,140.83333333333331
IND811399AAA,IND110044AAB,1.8461538461538463,0.7631578947368421,76,19.0,13.0,1,140.30769230769232
IND585314AAA,IND585104AAA,2.0,0.8,70,16.0,9.0,1,140.0
IND431203AAA,IND431112AAB,2.0,0.9857142857142858,70,14.0,7.0,1,140.0
IND712311AAA,IND700028AAB,3.0357142857142856,1.0,46,33.5,6.5,1,139.64285714285714
IND412105AAC,IND411017AAA,2.1,0.8939393939393939,66,20.5,9.0,1,138.6
IND562132AAA,IND515004AAA,1.2823920265780733,0.6203703703703703,108,26.0,22.0,1,138.49833887043192
IND500050AAA,IND501359AAE,2.0,0.8840579710144928,69,18.0,8.0,1,138.0
IND362720AAA,IND362560AAA,2.0,0.927536231884058,69,12.0,6.0,1,138.0
IND174101AAB,IND160002AAC,3.133928571428571,0.8636363636363636,44,35.0,25.0,1,137.89285714285714
IND757037AAA,IND756100AAC,2.3333333333333335,0.8135593220338984,59,74.0,26.0,1,137.66666666666669
IND332001AAB,IND334001AAB,1.5294117647058822,0.9666666666666667,90,25.0,16.0,1,137.6470588235294
IND416602AAC,IND411033AAA,1.6754385964912282,0.9024390243902439,82,35.5,21.0,1,137.3859649122807
IND110037AAM,IND110035AAC,1.898989898989899,0.9166666666666666,72,21.0,11.0,1,136.72727272727272
IND282001AAA,IND110037AAM,1.6666666666666667,0.7926829268292683,82,18.0,13.0,1,136.66666666666669
IND743347AAA,IND700053AAA,2.782608695652174,1.0,49,23.0,7.0,1,136.34782608695653
IND560048AAB,IND562132AAA,2.0,0.8382352941176471,68,20.0,14.0,1,136.0
IND421601AAB,IND421302AAG,2.2222222222222223,0.9508196721311475,61,14.0,7.0,1,135.55555555555557
IND741123AAB,IND741126AAB,2.5555555555555554,0.9811320754716981,53,18.0,7.0,1,135.44444444444443
IND125001AAA,IND110037AAM,1.7575757575757576,0.8571428571428571,77,43.0,30.0,1,135.33333333333334
IND582101AAB,IND580028AAA,2.6,1.0,52,38.0,16.0,1,135.20000000000002
IND630561AAA,IND623407AAA,1.8,1.0,75,11.0,6.0,1,135.0
IND245304AAA,IND201007AAA,2.5934065934065935,0.9423076923076923,52,28.0,9.0,1,134.85714285714286
IND382721AAA,IND382430AAB,2.041666666666667,0.7575757575757576,66,16.5,9.0,1,134.75000000000003
IND506167AAB,IND501359AAE,1.7697368421052633,1.0,76,33.0,17.0,1,134.5
IND382430AAB,IND382345AAA,2.0,1.0,67,20.0,11.0,1,134.0
IND249201AAA,IND249407AAA,7.88,1.0,17,169.0,27.0,1,133.96
IND460001AAA,IND480334AAA,1.5941176470588236,0.8095238095238095,84,31.0,20.0,1,133.90588235294118
IND580028AAA,IND591123AAC,1.8181818181818181,0.958904109589041,73,41.0,22.0,1,132.72727272727272
IND742102AAB,IND731237AAB,3.0069444444444446,1.0,44,23.5,7.0,1,132.30555555555557
IND637211AAA,IND636402AAA,1.375,0.6666666666666666,96,15.0,11.0,1,132.0
IND560058AAB,IND560060AAB,1.5,0.7386363636363636,88,12.5,8.5,1,132.0
IND533401AAA,IND533106AAA,1.9411764705882353,0.8970588235294118,68,33.0,17.0,1,132.0
IND140118AAA,IND160002AAC,1.5416666666666667,0.8470588235294118,85,36.0,24.0,1,131.04166666666669
IND585104AAA,IND585211AAA,1.8541666666666665,0.9714285714285714,70,15.5,9.0,1,129.79166666666666
IND572101AAA,IND561203AAB,1.8,1.0,72,13.0,7.0,1,129.6
IND700065AAA,IND712311AAA,2.815340909090909,1.0,46,34.0,12.0,1,129.5056818181818
IND425508AAB,IND450331AAA,2.6666666666666665,0.9375,48,18.0,6.5,1,128.0
IND583101AAA,IND583201AAA,2.3693181818181817,1.0,54,38.0,16.0,1,127.94318181818181
IND712311AAA,IND721306AAA,1.875,0.9264705882352942,68,40.0,22.0,1,127.5
IND742401AAA,IND742102AAB,2.270509977827051,0.8214285714285714,56,25.5,12.0,1,127.14855875831486
IND821109AAA,IND802213AAB,5.2976190476190474,1.0,24,75.5,16.0,1,127.14285714285714
IND388620AAB,IND388320AAA,1.8333333333333333,0.7681159420289855,69,15.0,9.0,1,126.5
IND786181AAC,IND792121AAB,2.866071428571429,1.0,44,19.0,7.0,1,126.10714285714286
IND209111AAA,IND285001AAD,2.0,0.873015873015873,63,29.0,16.0,1,126.0
IND742149AAA,IND742148AAA,2.857142857142857,0.9772727272727273,44,19.5,7.0,1,125.71428571428572
IND209304AAA,IND208019AAA,3.4833333333333334,0.9444444444444444,36,34.5,13.0,1,125.4
IND581115AAC,IND581110AAE,1.6904761904761905,0.9864864864864865,74,11.0,6.0,1,125.09523809523809
IND583227AAA,IND583231AAA,1.6666666666666667,0.88,75,12.0,8.0,1,125.0
IND524101AAB,IND517501AAB,1.9523809523809523,0.984375,64,43.0,21.0,1,124.95238095238095
IND560300AAA,IND560058AAB,1.125,0.46846846846846846,111,14.0,10.0,0,124.875
IND382430AAB,IND364004AAB,1.6153846153846154,0.8311688311688312,77,29.0,19.0,1,124.38461538461539
IND560002AAA,IND562132AAA,1.9130434782608696,0.7230769230769231,65,20.0,15.0,1,124.34782608695653
IND712311AAA,IND700053AAA,2.888888888888889,0.8372093023255814,43,26.0,10.0,1,124.22222222222221
IND416012AAA,IND415612AAA,2.526315789473684,0.9795918367346939,49,52.0,19.0,1,123.78947368421052
IND382421AAA,IND382430AAB,2.0625,0.9,60,22.0,9.0,1,123.75
IND742101AAC,IND712311AAA,2.3333333333333335,1.0,53,48.0,18.0,1,123.66666666666667
IND521333AAA,IND521225AAB,2.5238095238095237,0.8775510204081632,49,49.0,22.0,1,123.66666666666666
IND416606AAA,IND416510AAA,2.4722222222222223,1.0,50,20.5,9.0,1,123.61111111111111
IND535001AAA,IND530012AAA,2.0555555555555554,0.9833333333333333,60,23.5,10.0,1,123.33333333333331
IND517501AAB,IND517583AAA,2.142857142857143,1.0,57,18.0,7.0,1,122.14285714285714
IND580028AAA,IND590016AAA,1.875,0.9846153846153847,65,30.0,16.0,1,121.875
IND202001AAB,IND205001AAB,2.588235294117647,1.0,47,43.0,17.0,1,121.64705882352942
IND160002AAC,IND562132AAA,1.5,0.8641975308641975,81,35.0,19.0,1,121.5
IND160002AAC,IND140901AAA,1.1538461538461537,0.49523809523809526,105,13.0,12.0,0,121.15384615384615
IND610001AAA,IND605010AAB,2.0166666666666666,0.9833333333333333,60,37.5,19.0,1,121.0
IND126112AAA,IND131028AAB,1.8888888888888888,0.9375,64,31.0,16.0,1,120.88888888888889
IND416510AAA,IND416606AAA,1.7777777777777777,0.8676470588235294,68,17.5,9.0,1,120.88888888888889
IND560300AAB,IND563101AAB,1.6333333333333333,0.9054054054054054,74,12.0,8.0,1,120.86666666666666
IND503111AAC,IND501359AAE,1.5444444444444445,0.8589743589743589,78,29.0,20.0,1,120.46666666666667
IND322241AAA,IND322201AAA,2.0,0.85,60,10.0,6.0,1,120.0
IND140901AAA,IND160002AAC,1.4272727272727272,0.5595238095238095,84,13.0,11.0,1,119.89090909090909
IND756032AAA,IND712311AAA,1.9,0.9841269841269841,63,34.0,18.0,1,119.69999999999999
IND000000ACB,IND110043AAA,1.7777777777777777,0.8208955223880597,67,16.0,9.0,1,119.1111111111111
IND110037AAM,IND781018AAB,1.7507739938080495,0.9411764705882353,68,36.0,20.0,1,119.05263157894737
IND160002AAC,IND174307AAA,1.2129032258064516,0.5,98,32.0,25.0,1,118.86451612903225
IND000000ACB,IND282002AAD,1.6485294117647058,0.9305555555555556,72,30.0,18.0,1,118.69411764705882
IND485001AAC,IND471001AAA,2.1176470588235294,1.0,56,31.0,16.0,1,118.58823529411765
IND501359AAE,IND501141AAA,1.4772727272727273,0.8125,80,13.0,10.0,1,118.18181818181819
IND313001AAB,IND327001AAB,2.1052631578947367,0.9821428571428571,56,40.0,19.5,1,117.89473684210526
IND302014AAB,IND302023AAA,2.142857142857143,0.8181818181818182,55,17.0,9.0,1,117.85714285714285
IND244001AAA,IND263153AAB,1.8387096774193548,0.96875,64,42.0,27.0,1,117.6774193548387
IND816109AAA,IND826004AAA,1.291568396226415,0.5494505494505495,91,49.0,37.0,1,117.53272405660377
IND742102AAB,IND742303AAB,2.5,0.7872340425531915,47,16.0,6.0,1,117.5
IND400072AAB,IND421302AAR,1.8944444444444444,0.967741935483871,62,17.0,9.0,1,117.45555555555555
IND462022AAA,IND462011AAA,2.390151515151515,0.6530612244897959,49,23.0,11.0,1,117.11742424242424
IND210001AAA,IND210427AAA,3.9,1.0,30,53.0,15.0,1,117.0
IND313001AAB,IND312001AAA,1.8,0.9846153846153847,65,33.0,17.0,1,117.0
IND281121AAB,IND110037AAM,1.7703488372093024,0.9090909090909091,66,38.0,19.0,1,116.84302325581396
IND508001AAA,IND501359AAE,1.6666666666666667,0.9571428571428572,70,31.0,19.5,1,116.66666666666667
IND501359AAE,IND500050AAA,1.6666666666666667,0.8428571428571429,70,12.0,6.0,1,116.66666666666667
IND421302AAN,IND400072AAB,2.4285714285714284,0.8958333333333334,48,18.0,8.0,1,116.57142857142856
IND500008AAF,IND500039AAC,3.0625,1.0,38,28.0,8.5,1,116.375
IND160002AAC,IND140603AAA,1.128787878787879,0.36893203883495146,103,12.0,10.0,0,116.26515151515153
IND401501AAA,IND401602AAA,2.2777777777777777,0.9803921568627451,51,20.0,11.0,1,116.16666666666666
IND638501AAB,IND641062AAD,1.3333333333333333,0.5747126436781609,87,12.0,10.0,1,116.0
IND421302AAG,IND421401AAC,2.3636363636363638,0.9183673469387755,49,16.0,7.0,1,115.81818181818183
IND583231AAA,IND583201AAA,2.5714285714285716,1.0,45,18.0,8.0,1,115.71428571428572
IND562132AAA,IND560078AAC,1.5384615384615385,0.76,75,18.0,11.0,1,115.38461538461539
IND401104AAB,IND421302AAG,2.5606060606060606,0.9333333333333333,45,35.0,13.0,1,115.22727272727272
IND500080AAB,IND501359AAE,1.8888888888888888,0.9180327868852459,61,17.0,10.0,1,115.22222222222221
IND508223AAA,IND500039AAC,1.6944444444444444,0.8088235294117647,68,33.0,21.0,1,115.22222222222221
IND743513AAA,IND743347AAA,1.8571428571428572,0.967741935483871,62,14.0,7.0,1,115.14285714285715
IND560043AAC,IND560064AAA,1.5147058823529411,0.6052631578947368,76,21.5,14.5,1,115.11764705882352
IND842001AAA,IND843105AAB,2.9375,0.6153846153846154,39,34.0,15.0,1,114.5625
IND560058AAD,IND562132AAA,1.6333333333333333,0.8285714285714286,70,23.0,18.0,1,114.33333333333333
IND273014AAB,IND274001AAA,2.378654970760234,1.0,48,42.5,17.5,1,114.17543859649123
IND563131AAA,IND563125AAB,1.6306818181818183,0.8714285714285714,70,13.0,8.0,1,114.14772727272728
IND635802AAB,IND635601AAB,2.2777777777777777,0.84,50,14.5,7.0,1,113.88888888888889
IND508207AAB,IND521225AAB,1.891812865497076,0.9833333333333333,60,41.0,21.5,1,113.50877192982456
IND400102AAB,IND421302AAG,1.95,0.8793103448275862,58,20.5,9.0,1,113.1
IND560099AAB,IND560060AAB,1.2142857142857142,0.5053763440860215,93,16.0,13.0,1,112.92857142857142
IND586128AAA,IND586211AAA,1.588235294117647,0.971830985915493,71,13.0,8.0,1,112.76470588235293
IND110052AAA,IND000000ACB,1.6,0.7428571428571429,70,15.0,9.0,1,112.0
IND585222AAA,IND585307AAB,1.5555555555555556,0.9583333333333334,72,14.0,9.0,1,112.0
IND825301AAA,IND825409AAA,2.6636363636363636,1.0,42,38.5,16.5,1,111.87272727272727
IND160002AAC,IND174001AAA,1.4691666666666667,0.75,76,40.0,27.0,1,111.65666666666667
IND244235AAA,IND244901AAB,1.3944444444444444,0.5875,80,25.0,18.0,1,111.55555555555554
IND845401AAA,IND845305AAA,2.5322128851540615,0.9772727272727273,44,45.5,18.0,1,111.41736694677871
IND530012AAA,IND764001AAC,2.1818181818181817,0.8627450980392157,51,18.0,8.0,1,111.27272727272727
IND606105AAA,IND606201AAC,1.5,0.581081081081081,74,13.5,8.0,1,111.0
IND600056AAB,IND605010AAB,1.4226190476190477,0.8846153846153846,78,34.0,23.5,1,110.96428571428572
IND798601AAA,IND785001AAA,2.7702020202020203,1.0,40,21.5,8.5,1,110.80808080808082
IND515801AAA,IND515865AAB,1.5384615384615385,0.8333333333333334,72,32.0,25.0,1,110.76923076923077
IND812002AAA,IND813203AAA,3.074404761904762,1.0,36,57.0,23.0,1,110.67857142857143
IND400701AAB,IND421302AAG,2.1666666666666665,0.9607843137254902,51,24.0,11.0,1,110.49999999999999
IND221313AAA,IND211002AAB,3.0596491228070177,1.0,36,56.5,18.0,1,110.14736842105263
IND577522AAA,IND562132AAA,1.375,0.775,80,23.0,17.0,1,110.0
IND421502AAA,IND421302AAR,3.3333333333333335,1.0,33,28.0,8.0,1,110.0
IND125001AAA,IND000000ACB,1.5714285714285714,0.7857142857142857,70,34.5,24.0,1,110.0
IND751002AAB,IND754103AAA,10.0,1.0,11,169.0,24.0,1,110.0
IND501359AAE,IND500080AAB,1.547008547008547,0.7605633802816901,71,15.0,10.0,1,109.83760683760684
IND302020AAA,IND302014AAB,2.888888888888889,0.5526315789473685,38,13.5,5.5,1,109.77777777777777
IND641062AAD,IND638401AAA,1.7142857142857142,0.90625,64,14.0,8.0,1,109.71428571428571
IND208017AAA,IND209304AAA,8.411764705882353,0.8461538461538461,13,121.0,12.0,1,109.3529411764706
IND585104AAA,IND585330AAE,1.8166666666666667,1.0,60,27.0,15.0,1,109.0
IND560099AAB,IND560048AAB,1.2302631578947367,0.45454545454545453,88,19.0,17.0,1,108.26315789473684
